DATE,PRECIPITATION,MAX TEMP,MIN TEMP
2020-12-29,0.00000,75.0,53.0
2020-12-30,0.00001,77.0,56.0
2020-12-31,0.00001,83.0,66.0
2021-01-01,0.00000,83.0,66.0
2021-01-02,0.00001,83.0,66.0
2021-01-03,0.02000,70.0,58.0
2021-01-04,0.00000,67.0,47.0
2021-01-05,0.00000,70.0,45.0
2021-01-06,0.00000,69.0,43.0
2021-01-07,0.00000,74.0,52.0
2021-01-08,0.16000,68.0,50.0
2021-01-09,0.00000,57.0,42.0
2021-01-10,0.00000,63.0,37.0
2021-01-11,0.00000,75.0,50.0
2021-01-12,0.00000,65.0,55.0
2021-01-13,0.01000,59.0,51.0
2021-01-14,0.00001,64.0,46.0
2021-01-15,0.03000,74.0,42.0
2021-01-16,0.00000,62.0,47.0
2021-01-17,0.00000,60.0,40.0
2021-01-18,0.00000,66.0,45.0
2021-01-19,0.00000,70.0,40.0
2021-01-20,0.00000,72.0,45.0
2021-01-21,0.00000,77.0,48.0
2021-01-22,0.00000,78.0,53.0
2021-01-23,0.07000,65.0,57.0
2021-01-24,0.00000,79.0,56.0
2021-01-25,0.00000,82.0,60.0
2021-01-26,0.00000,77.0,57.0
2021-01-27,0.04000,82.0,60.0
2021-01-28,0.00000,70.0,45.0
2021-01-29,0.00000,66.0,44.0
2021-01-30,0.00000,72.0,45.0
2021-01-31,0.00000,78.0,52.0
2021-02-01,0.23000,67.0,44.0
2021-02-02,0.00000,55.0,41.0
2021-02-03,0.00000,59.0,37.0
2021-02-04,0.00000,66.0,35.0
2021-02-05,0.00000,79.0,42.0
2021-02-06,0.05000,73.0,55.0
2021-02-07,0.18000,80.0,60.0
2021-02-08,0.00001,72.0,58.0
2021-02-09,0.00000,86.0,67.0
2021-02-10,0.00000,85.0,67.0
2021-02-11,0.01000,84.0,62.0
2021-02-12,0.00000,83.0,63.0
2021-02-13,0.60000,81.0,66.0
2021-02-14,1.08000,87.0,68.0
2021-02-15,0.00000,87.0,67.0
2021-02-16,0.35000,76.0,63.0
2021-02-17,0.02000,68.0,60.0
2021-02-18,0.00001,87.0,65.0
2021-02-19,0.02000,87.0,54.0
2021-02-20,0.00000,67.0,49.0
2021-02-21,0.00000,73.0,50.0
2021-02-22,0.00001,82.0,55.0
2021-02-23,0.00000,76.0,57.0
2021-02-24,0.00000,81.0,54.0
2021-02-25,0.00000,81.0,55.0
2021-02-26,0.00000,83.0,55.0
2021-02-27,0.00000,87.0,64.0
2021-02-28,0.00000,88.0,67.0
2021-03-01,0.00000,87.0,68.0
2021-03-02,0.05000,82.0,63.0
2021-03-03,0.47000,75.0,57.0
2021-03-04,0.00000,74.0,55.0
2021-03-05,0.00000,77.0,51.0
2021-03-06,0.00001,70.0,56.0
2021-03-07,0.00001,69.0,48.0
2021-03-08,0.00000,71.0,46.0
2021-03-09,0.00000,75.0,51.0
2021-03-10,0.00000,76.0,53.0
2021-03-11,0.00000,79.0,55.0
2021-03-12,0.00000,81.0,54.0
2021-03-13,0.00000,82.0,55.0
2021-03-14,0.00000,83.0,56.0
2021-03-15,0.00000,84.0,60.0
2021-03-16,0.00000,86.0,62.0
2021-03-17,0.00000,88.0,64.0
2021-03-18,0.00001,89.0,66.0
2021-03-19,0.00000,75.0,56.0
2021-03-20,0.00000,69.0,53.0
2021-03-21,0.00001,62.0,52.0
2021-03-22,0.03000,74.0,56.0
2021-03-23,0.00000,80.0,53.0
2021-03-24,0.00000,84.0,56.0
2021-03-25,0.00000,91.0,64.0
2021-03-26,0.00000,89.0,70.0
2021-03-27,0.00000,90.0,65.0
2021-03-28,0.00000,90.0,67.0
2021-03-29,0.00000,82.0,67.0
2021-03-30,0.00001,87.0,65.0
2021-03-31,1.48000,89.0,67.0
2021-04-01,0.00000,77.0,54.0
2021-04-02,0.00000,66.0,48.0
2021-04-03,0.00000,72.0,48.0
2021-04-04,0.00000,75.0,52.0
2021-04-05,0.00000,78.0,52.0
2021-04-06,0.00000,80.0,55.0
2021-04-07,0.00000,82.0,56.0
2021-04-08,0.00000,83.0,58.0
2021-04-09,0.00000,86.0,60.0
2021-04-10,0.25000,90.0,64.0
2021-04-11,1.40000,70.0,58.0
2021-04-12,0.00000,84.0,61.0
2021-04-13,0.00000,90.0,57.0
2021-04-14,0.00000,87.0,63.0
2021-04-15,0.05000,87.0,64.0
2021-04-16,0.00001,85.0,69.0
2021-04-17,0.00000,88.0,69.0
2021-04-18,0.30000,85.0,69.0
2021-04-19,0.40000,75.0,68.0
2021-04-20,2.52000,76.0,66.0
2021-04-21,0.00000,85.0,68.0
2021-04-22,0.00000,80.0,60.0
2021-04-23,0.00000,80.0,60.0
2021-04-24,0.00000,88.0,67.0
2021-04-25,1.42000,87.0,67.0
2021-04-26,0.00000,84.0,64.0
2021-04-27,0.00000,82.0,64.0
2021-04-28,0.00000,84.0,63.0
2021-04-29,0.00000,90.0,68.0
2021-04-30,0.00000,90.0,70.0
2021-05-01,0.00000,89.0,72.0
2021-05-02,0.00000,92.0,72.0
2021-05-03,0.00001,94.0,71.0
2021-05-04,0.13000,94.0,72.0
2021-05-05,0.00000,93.0,73.0
2021-05-06,0.00001,92.0,73.0
2021-05-07,0.00000,84.0,65.0
2021-05-08,0.00000,86.0,61.0
2021-05-09,0.00000,90.0,65.0
2021-05-10,0.00000,93.0,71.0
2021-05-11,0.00000,91.0,71.0
2021-05-12,0.01000,90.0,72.0
2021-05-13,0.00000,80.0,69.0
2021-05-14,0.00000,86.0,64.0
2021-05-15,0.00000,86.0,64.0
2021-05-16,0.00000,84.0,65.0
2021-05-17,0.00001,84.0,63.0
2021-05-18,0.00001,86.0,68.0
2021-05-19,0.00001,86.0,68.0
2021-05-20,0.03000,85.0,69.0
2021-05-21,0.00001,86.0,67.0
2021-05-22,0.00000,86.0,64.0
2021-05-23,0.00000,87.0,63.0
2021-05-24,0.00000,89.0,63.0
2021-05-25,0.00000,91.0,66.0
2021-05-26,0.00000,92.0,67.0
2021-05-27,0.00000,92.0,68.0
2021-05-28,0.00000,94.0,69.0
2021-05-29,0.00001,93.0,73.0
2021-05-30,0.00000,92.0,70.0
2021-05-31,0.00000,88.0,72.0
2021-06-01,0.00000,93.0,67.0
2021-06-02,0.00001,89.0,71.0
2021-06-03,0.05000,89.0,71.0
2021-06-04,0.20000,90.0,72.0
2021-06-05,0.05000,90.0,72.0
2021-06-06,0.00001,93.0,74.0
2021-06-07,0.00000,93.0,77.0
2021-06-08,0.00000,94.0,74.0
2021-06-09,0.00000,94.0,73.0
2021-06-10,0.00000,94.0,72.0
2021-06-11,0.00000,96.0,74.0
2021-06-12,0.09000,96.0,74.0
2021-06-13,0.36000,90.0,71.0
2021-06-14,0.94000,91.0,72.0
2021-06-15,0.10000,88.0,73.0
2021-06-16,0.11000,89.0,73.0
2021-06-17,0.00000,88.0,71.0
2021-06-18,0.00001,90.0,72.0
2021-06-19,0.00000,93.0,77.0
2021-06-20,0.00001,94.0,77.0
2021-06-21,0.63000,93.0,72.0
2021-06-22,1.12000,93.0,72.0
2021-06-23,0.21000,92.0,72.0
2021-06-24,1.96000,88.0,71.0
2021-06-25,0.12000,86.0,73.0
2021-06-26,0.11000,87.0,73.0
2021-06-27,0.00001,90.0,74.0
2021-06-28,0.00000,90.0,74.0
2021-06-29,0.27000,87.0,73.0
2021-06-30,0.74000,87.0,74.0
2021-07-01,0.13000,87.0,73.0
2021-07-02,0.04000,86.0,71.0
2021-07-03,0.61000,79.0,72.0
2021-07-04,0.00000,91.0,73.0
2021-07-05,0.01000,91.0,73.0
2021-07-06,0.01000,87.0,73.0
2021-07-07,0.69000,88.0,75.0
2021-07-08,0.37000,90.0,73.0
2021-07-09,0.07000,94.0,74.0
2021-07-10,0.00001,95.0,73.0
2021-07-11,0.03000,92.0,77.0
2021-07-12,0.08000,90.0,72.0
2021-07-13,0.00001,91.0,73.0
2021-07-14,0.12000,90.0,76.0
2021-07-15,0.00000,93.0,75.0
2021-07-16,0.00000,94.0,75.0
2021-07-17,0.00000,94.0,76.0
2021-07-18,0.01000,95.0,76.0
2021-07-19,1.64000,94.0,74.0
2021-07-20,0.16000,94.0,74.0
2021-07-21,0.00001,93.0,75.0
2021-07-22,0.35000,97.0,78.0
2021-07-23,0.47000,93.0,76.0
2021-07-24,0.00001,94.0,76.0
2021-07-25,0.00001,95.0,77.0
2021-07-26,0.00001,93.0,76.0
2021-07-27,0.38000,92.0,77.0
2021-07-28,0.97000,92.0,75.0
2021-07-29,0.30000,94.0,75.0
2021-07-30,0.00000,94.0,75.0
2021-07-31,0.00000,95.0,77.0
2021-08-01,0.12000,94.0,78.0
2021-08-02,0.55000,94.0,75.0
2021-08-03,0.00001,90.0,76.0
2021-08-04,0.16000,87.0,75.0
2021-08-05,0.00000,90.0,75.0
2021-08-06,2.49000,96.0,75.0
2021-08-07,0.00001,96.0,76.0
2021-08-08,0.01000,97.0,77.0
2021-08-09,0.00000,94.0,78.0
2021-08-10,0.00000,92.0,77.0
2021-08-11,0.60000,91.0,77.0
2021-08-12,0.00001,94.0,77.0
2021-08-13,0.07000,92.0,77.0
2021-08-14,0.06000,90.0,77.0
2021-08-15,0.06000,89.0,77.0
2021-08-16,0.24000,93.0,79.0
2021-08-17,0.00000,95.0,78.0
2021-08-18,0.00000,95.0,79.0
2021-08-19,0.00000,97.0,78.0
2021-08-20,0.72000,98.0,76.0
2021-08-21,0.00001,96.0,77.0
2021-08-22,0.00000,95.0,77.0
2021-08-23,0.00000,90.0,78.0
2021-08-24,0.40000,92.0,72.0
2021-08-25,0.00000,93.0,72.0
2021-08-26,0.35000,92.0,73.0
2021-08-27,0.31000,88.0,77.0
2021-08-28,0.00001,92.0,78.0
2021-08-29,0.00000,94.0,79.0
2021-08-30,0.00000,94.0,77.0
2021-08-31,0.00000,95.0,77.0
2021-09-01,0.00001,87.0,76.0
2021-09-02,0.92000,93.0,75.0
2021-09-03,0.30000,94.0,75.0
2021-09-04,0.00001,95.0,76.0
2021-09-05,0.00001,94.0,75.0
2021-09-06,0.31000,93.0,76.0
2021-09-07,0.19000,94.0,76.0
2021-09-08,1.75000,93.0,75.0
2021-09-09,0.10000,86.0,75.0
2021-09-10,0.00001,92.0,75.0
2021-09-11,0.05000,90.0,75.0
2021-09-12,0.13000,90.0,77.0
2021-09-13,0.00001,93.0,77.0
2021-09-14,0.27000,88.0,75.0
2021-09-15,0.00001,92.0,75.0
2021-09-16,0.04000,90.0,75.0
2021-09-17,0.13000,90.0,76.0
2021-09-18,0.02000,91.0,76.0
2021-09-19,0.10000,90.0,75.0
2021-09-20,0.23000,91.0,75.0
2021-09-21,0.01000,92.0,75.0
2021-09-22,1.02000,91.0,74.0
2021-09-23,0.08000,91.0,76.0
2021-09-24,0.00000,88.0,74.0
2021-09-25,0.00000,92.0,73.0
2021-09-26,0.00000,90.0,72.0
2021-09-27,0.00000,89.0,70.0
2021-09-28,0.00000,90.0,70.0
2021-09-29,0.00000,88.0,69.0
2021-09-30,0.00000,89.0,70.0
2021-10-01,0.18000,91.0,70.0
2021-10-02,0.00000,90.0,74.0
2021-10-03,0.00001,90.0,73.0
2021-10-04,0.00001,91.0,71.0
2021-10-05,0.00000,90.0,72.0
2021-10-06,0.00000,93.0,75.0
2021-10-07,0.00001,95.0,73.0
2021-10-08,0.37000,91.0,73.0
2021-10-09,0.00000,90.0,72.0
2021-10-10,0.00001,90.0,72.0
2021-10-11,0.22000,89.0,70.0
2021-10-12,0.00000,90.0,72.0
2021-10-13,0.09000,91.0,73.0
2021-10-14,0.00000,90.0,74.0
2021-10-15,0.00000,91.0,73.0
2021-10-16,0.00000,90.0,71.0
2021-10-17,0.00001,86.0,66.0
2021-10-18,0.00000,85.0,62.0
2021-10-19,0.00000,85.0,66.0
2021-10-20,0.00000,87.0,64.0
2021-10-21,0.00000,89.0,68.0
2021-10-22,0.00000,90.0,69.0
2021-10-23,0.00000,90.0,70.0
2021-10-24,1.03000,88.0,73.0
2021-10-25,0.04000,86.0,75.0
2021-10-26,0.00000,89.0,69.0
2021-10-27,0.00000,85.0,62.0
2021-10-28,1.26000,85.0,65.0
2021-10-29,0.01000,84.0,66.0
2021-10-30,0.01000,75.0,64.0
2021-10-31,0.00000,75.0,59.0
2021-11-01,0.00000,81.0,58.0
2021-11-02,0.00000,85.0,65.0
2021-11-03,0.00000,85.0,64.0
2021-11-04,0.01000,78.0,67.0
2021-11-05,2.46000,72.0,66.0
2021-11-06,0.02000,69.0,52.0
2021-11-07,0.00000,71.0,52.0
2021-11-08,0.00000,76.0,55.0
2021-11-09,0.00000,81.0,58.0
2021-11-10,0.24000,80.0,62.0
2021-11-11,0.60000,85.0,65.0
2021-11-12,0.01000,81.0,67.0
2021-11-13,0.00001,82.0,61.0
2021-11-14,0.00000,72.0,54.0
2021-11-15,0.00000,75.0,51.0
2021-11-16,0.00000,80.0,52.0
2021-11-17,0.00000,83.0,59.0
2021-11-18,0.04000,80.0,66.0
2021-11-19,0.56000,83.0,69.0
2021-11-20,0.12000,75.0,68.0
2021-11-21,0.00001,81.0,67.0
2021-11-22,0.11000,75.0,64.0
2021-11-23,0.00000,67.0,50.0
2021-11-24,0.00000,75.0,50.0
2021-11-25,0.00000,79.0,56.0
2021-11-26,0.00000,78.0,56.0
2021-11-27,0.00000,72.0,50.0
2021-11-28,0.00001,69.0,51.0
2021-11-29,0.03000,71.0,52.0
2021-11-30,0.00000,73.0,47.0
2021-12-01,0.00000,78.0,51.0
2021-12-02,0.00000,76.0,54.0
2021-12-03,0.00000,77.0,51.0
2021-12-04,0.00000,77.0,51.0
2021-12-05,0.00000,80.0,57.0
2021-12-06,0.00000,84.0,60.0
2021-12-07,0.00000,81.0,62.0
2021-12-08,0.00000,84.0,61.0
2021-12-09,0.00000,80.0,66.0
2021-12-10,0.00000,84.0,62.0
2021-12-11,0.00000,85.0,62.0
2021-12-12,0.00001,86.0,62.0
2021-12-13,0.00000,85.0,64.0
2021-12-14,0.16000,82.0,66.0
2021-12-15,0.19000,79.0,64.0
2021-12-16,0.00001,84.0,68.0
2021-12-17,0.00000,83.0,63.0
2021-12-18,0.00000,84.0,64.0
2021-12-19,0.00001,86.0,71.0
2021-12-20,0.70000,76.0,65.0
2021-12-21,1.03000,74.0,60.0
2021-12-22,0.00000,66.0,51.0
2021-12-23,0.00000,73.0,49.0
2021-12-24,0.00000,78.0,53.0
2021-12-25,0.00000,79.0,54.0
2021-12-26,0.00000,80.0,54.0
2021-12-27,0.00000,80.0,57.0
2021-12-28,0.00000,81.0,58.0
2021-12-29,0.00000,83.0,60.0
2021-12-30,0.00000,82.0,62.0
2021-12-31,0.00000,84.0,62.0
